ArticleEntity,Ship_3,Country_3,Description-3
Q17001368,,Q142,
Q17001368,,Q142,
Q17001368,,Q142,
Q17001368,,Q142,
Q17001368,,Q142,
Q17001368,,Q142,
Q17001368,,Q142,
Q17001368,,Q142,
Q17001368,,Q142,
Q17001368,,Q174193,Q26253
Q17001368,,Q1055,Q1693
Q17001368,,Q174193,
Q17001368,,Q34266,
Q17001368,,Q174193,Q183551
Q17001368,,Q174193,Q1410
Q17001368,,Q174193,
Q17001368,,Q174193,Q19719
Q17001368,,Q142,Q5077
Q17001368,,Q142,Q627191
Q17001368,,Q174193,Q192820
Q17001368,,Q174193,Q23109
Q17001368,,Q174193,Q202539
Q17001368,,Q174193,
Q17001368,,Q174193,
Q17001368,,Q174193,Q1055
Q17001368,,Q174193,Q40410
Q17001368,,Q174193,Q1426232
Q17001368,,Q174193,
Q17001368,,Q174193,Q671079
Q17001368,,Q414,
Q17001368,,Q174193,
Q17001368,,Q174193,Q23090
Q17001368,,Q174193,Q210223
Q17001368,,Q174193,Q1255278
Q17001368,,Q174193,Q1011387
Q17001368,,Q174193,
Q17001368,,Q174193,
Q17001368,,Q15864,
Q17001368,,Q172771,
Q17001368,,Q174193,Q2879752
Q17001368,,Q174193,Q35827
Q17001368,,Q174193,Q40410
Q17001368,,Q174193,Q913793
Q17001368,,Q174193,Q316390
Q17001368,,Q174193,
Q17001368,,Q174193,Q248452
Q6639045,,Q145,Q925424
Q6639045,,Q41,
Q6639045,,Q31,Q37620
Q6639045,,Q34,
Q6639045,,Q38,Q23298
Q6639045,,Q145,Q1754
Q6639045,,Q55,Q372090
Q6639045,,Q145,Q68481
Q6639045,,Q836,
Q6639045,,Q34,Q804
Q6639045,,Q145,Q1014
Q6639045,Q7393405,Q145,Q7097495
Q6639045,,Q668,Q216681
Q6639045,,Q55,Q179224
Q6639045,Q644622,Q713750,Q585
Q6639045,Q16821798,Q20,Q48771319
Q6639045,Q7394523,Q145,Q990130
Q6639045,,Q145,
Q6639045,,Q96,Q664609
Q6639045,,Q30,Q531909
Q6639045,,Q217406,Q39521
Q6639045,,Q31,
Q6639045,,Q38,Q30985
Q6639045,,Q145,Q634481
Q6639045,,Q17,Q13989
Q52456868,,Q174193,Q5941955
Q52456868,,Q174193,Q1426232
Q52456868,,Q174193,Q2077402
Q52456868,,Q174193,Q174193
Q52456868,,Q174193,
Q52456868,,Q174193,Q157341
Q52456868,,Q174193,Q382586
Q52456868,,Q174193,
Q52456868,,Q174193,
Q52456868,,Q174193,
Q52456868,,Q174193,Q1395685
Q52456868,,Q174193,Q783186
Q52456868,,Q174193,
Q52456868,,Q174193,Q327300
Q52456868,,Q174193,
Q52456868,,Q174193,Q239496
Q52456868,,Q174193,
Q52456868,,Q174193,
Q52456868,,Q174193,Q372090
Q52456868,,Q15864,Q1046122
Q52456868,,Q174193,
Q52456868,,Q174193,
Q52456868,,Q174193,Q202539
Q52456868,,Q174193,Q369657
Q52456868,,Q174193,Q550995
Q52456868,,Q174193,Q617188
Q52456868,,Q142,Q202539
Q52456868,,Q174193,Q7703721
Q52456868,,Q174193,
Q52456868,,Q174193,Q1463998
Q52456868,,Q174193,Q1424908
Q52456868,,Q174193,
Q52456868,,Q174193,Q210223
Q52456868,,Q174193,
Q52456868,,Q174193,Q1724571
Q52456868,,Q174193,
Q52456868,,Q174193,Q202539
Q52456868,,Q174193,
Q52456868,,Q174193,Q507517
Q52456868,,Q174193,Q1011096
Q52456868,,Q174193,Q8023322
Q52456868,,Q174193,
Q52456868,,Q174193,
Q52456868,,Q174193,
Q52456868,,Q174193,
Q52456868,,Q174193,
Q52456868,,Q174193,
Q52456868,,Q174193,Q202539
Q52456868,,Q174193,
Q52456868,,Q174193,
Q52456868,,Q174193,Q939770
Q52456868,,Q174193,
Q52456868,,Q174193,
Q52456868,,Q174193,Q1724571
Q52456868,,Q174193,Q204577
Q52456868,,Q30,Q204577
Q52456868,,Q174193,Q204577
Q52457156,,Q174193,
Q52457156,,Q704288,Q27452
Q52457156,,Q174193,Q34404
Q52457156,,Q174193,
Q52457156,,Q174193,Q1497
Q52457156,,Q174193,
Q52457156,,Q174193,Q17103086
Q52457156,,Q174193,Q185111
Q52457156,,Q142,
Q52457156,,Q31,Q852550
Q52457156,,Q174193,Q184775
Q52457156,,Q174193,Q669037
Q6639164,,Q34,
Q6639164,,Q174193,Q191826
Q6639164,,Q174193,Q189418
Q6639164,,Q17,
Q6639164,,Q174193,
Q6639164,,Q174193,Q204577
Q6639164,,Q172771,Q1550883
Q6639164,,Q142,Q189929
Q6639164,,Q174193,Q204577
Q6639164,,Q174193,Q97
Q6639164,,Q2241355,Q831515
Q6638937,,Q174193,
Q6638937,,Q81931,
Q6638937,,Q30,
Q6638937,,Q174193,
Q6638937,,Q30,
Q6638937,Q6060032,Q174193,Q326951
Q52456883,,Q30,
Q52456883,,Q30,Q204989
Q52456883,,Q174193,Q1027
Q52456883,,Q174193,Q189262
Q52456883,,Q1055,Q207794
Q52456883,,Q174193,Q1643555
Q52456883,,Q393,
Q52456883,,Q174193,Q19718
Q52457797,,Q174193,Q993884
Q52457797,,Q174193,Q205905
Q52457797,,Q174193,Q189418
Q52457797,,Q174193,
Q52457797,,Q174193,
Q52457797,,Q29,
Q52457797,,Q34266,Q174193
Q52457797,,Q174193,
Q52457797,,Q174193,Q5639646
Q52457797,,Q174193,
Q52457797,,Q20,
Q52457797,,Q34,Q210223
Q52457797,,Q174193,Q162475
Q52457797,,Q174193,Q62633
Q52457797,,Q174193,Q327300
Q52457797,,Q55,
Q52457797,,Q34266,Q202539
Q52457797,,Q174193,Q100166
Q52457797,,Q174193,Q202539
Q52457797,,Q27306,Q26881
Q52457797,,Q30,Q1400
Q52457797,,Q142,
Q52457797,,Q174193,
Q52457797,,Q174193,Q985588
Q52457797,,Q1055,Q7442007
Q52457797,,Q55,Q34266
Q52457797,,Q27306,Q202539
Q52457797,,Q174193,Q204577
Q52457797,,Q174193,
Q6639163,,Q172771,Q3308902
Q6639163,,Q174193,Q2142330
Q6639163,,Q174193,Q41735
Q6639163,,Q20,Q189929
Q6639163,,Q172771,Q1014244
Q6639163,,Q172579,
Q6639163,,Q172771,Q3308902
Q6639163,,Q172771,
Q52456796,,Q142,Q646725
Q52456796,,Q142,
Q52456796,,Q154849,
Q52456796,,Q154849,
Q52456796,,Q142,
Q52456796,,Q154849,
Q52456796,,Q142,
Q52456796,,Q165154,
Q52456796,,Q131964,
Q52456796,,Q165154,
Q52456796,,Q174193,Q184594
Q52456796,,Q142,
Q52456796,,Q165154,
Q52456796,,Q142,
Q52456796,,Q35,Q3619316
Q52456796,,Q174193,Q15682
Q52456796,,Q174193,Q129610
Q52456796,,Q55,Q202539
Q52456796,,Q174193,
Q52456796,,Q174193,Q202539
Q52456796,,Q174193,Q202539
Q52456796,,Q174193,
Q52456796,,Q174193,Q202539
Q52456796,,Q174193,
Q52456796,,Q174193,
Q52456796,,Q174193,
Q52456796,,Q142,Q1055
Q52456796,,Q174193,Q204577
Q52456796,,Q174193,Q793283
Q52456796,,Q174193,Q484552
Q23640651,,Q172771,Q316390
Q23640651,,Q172771,Q48335
Q23640651,,Q172771,Q202539
Q23640651,,Q172771,Q190002
Q23640651,,Q172771,
Q23640651,,Q29,Q36433
Q23640651,,Q172771,Q656
Q23640651,,Q172771,Q133315
Q23640651,,Q172771,
Q52458004,,Q174193,Q204577
Q52458004,,Q174193,
Q52458004,,Q174193,
Q52458004,,Q142,
Q52458004,,Q142,
Q52458004,,Q174193,
Q52458004,,Q174193,Q973740
Q52458004,,Q174193,
Q52458004,,Q174193,Q205905
Q52458004,,Q174193,Q1426232
Q52458004,,Q174193,
Q52458004,,,
Q52458004,,Q20,
Q23640650,,Q215530,Q1410
Q23640650,,Q172771,Q217406
Q23640650,,Q172771,
Q23640650,,Q172771,
Q23640650,,Q172771,
Q23640650,,Q172771,
Q23640650,,Q215530,Q18569
Q23640650,,Q172771,Q506284
Q23640650,,Q35,
Q23640650,,Q172771,
Q23640650,,Q172771,
Q23640650,,Q170072,
Q23640650,,Q172771,
Q23640650,,Q172771,
Q23640650,,Q172771,
Q23640650,,Q172771,Q2324662
Q23640650,,Q172771,
Q23640650,,Q172771,
Q23640650,,Q172771,
Q23640650,,Q172771,
Q23640650,,Q172771,Q1141046
Q23640650,,Q172771,
Q23640650,,Q170072,
Q23640650,,Q172771,
Q23640650,,Q172771,
Q23640650,,Q172771,
Q23640650,,Q172771,
Q23640650,,Q172771,
Q23640650,,Q172771,
Q23640650,,Q215530,Q1761
Q23640650,,Q172771,
Q23640650,,Q172771,Q215530
Q23640650,,Q172771,Q217406
Q23640650,,Q172771,
Q23640650,,Q172771,
Q23640650,,Q172771,Q774215
Q23640650,,Q172771,
Q23640650,,Q172771,Q41735
Q23640650,,Q172771,
Q23640650,,Q172771,Q597
Q23640650,,Q172771,
Q6639255,,Q37,
Q6639255,,Q191077,Q145
Q6639255,,Q142,Q145
Q6639255,,Q41,Q145
Q6639255,,Q41,Q20
Q6639255,,Q34,Q1770
Q6639255,,Q31,Q20
Q6639255,,Q1508488,Q841059
Q6639255,,Q33,Q796754
Q6639255,,Q33,Q2384827
Q6639255,,Q33,
Q6639255,,Q20,Q100166
Q6639255,,Q172771,Q3308902
Q6639255,,Q20,
Q52457212,,Q142,Q3503114
Q52457212,,Q174193,Q158530
Q52457212,,Q174193,Q210223
Q52457212,,Q174193,Q4017677
Q52457212,,Q174193,
Q52457212,,Q174193,Q3038
Q52457212,,Q174193,Q886899
Q52457212,,Q174193,Q1027
Q52457212,,Q174193,
Q52457212,,Q142,
Q52457212,,Q174193,
Q52457212,,Q174193,
Q52457212,,Q142,Q12060804
Q52457212,,Q174193,
Q52457212,,Q174193,
Q52457212,,Q174193,
Q52457212,,Q142,Q602
Q52457212,,Q174193,
Q52457212,,Q174193,Q3395428
Q52457212,,Q174193,Q2569221
Q52457212,,Q142,
Q52457212,,Q174193,Q979357
Q52457212,,Q142,
Q52457212,,Q174193,
Q52457212,,Q174193,
Q52457212,,Q174193,
Q52457212,,Q174193,
Q52457212,,,
Q52457212,,Q174193,
Q52457212,,Q15864,
Q52457212,,Q142,
Q52457212,,Q174193,
Q52457212,,Q174193,
Q52457212,,Q174193,Q100
Q52457212,,Q174193,Q83813
Q52457212,,Q174193,Q1693
Q52457212,,Q174193,
Q52457212,,Q174193,Q1185346
Q52457212,,Q174193,Q209126
Q52457212,,Q174193,Q188304
Q6639038,,Q217406,Q42000
Q6639038,,Q41,
Q6639038,,Q20,Q1020025
Q6639038,,Q145,Q478029
Q6639038,,Q2415901,
Q6639038,,Q145,Q1486
Q6639038,Q5630707,Q16,
Q6639038,,Q145,Q41573
Q6639038,Q5631032,Q145,Q38684
Q6639038,,Q145,Q1748
Q6639038,,Q142,Q23148
Q6639038,Q12790658,,
Q6639038,,Q20,Q23109
Q6638938,,Q30,Q1121471
Q6638938,,Q30,Q1121471
Q6638938,,Q30,Q1121471
Q6638938,Q7278905,Q30,
Q6638938,,Q30,Q7439101
Q17001400,Q16222994,Q174193,Q97
Q17001400,,Q174193,Q17070
Q17001400,,Q174193,Q134750
Q17001400,,Q298,Q36004
Q17001400,,Q174193,Q973740
Q17001400,,Q174193,Q7304393
Q17001400,,Q15864,Q233
Q17001400,,Q34266,Q15088
Q6638979,,Q31,Q1048187
Q6638979,,Q29,
Q6638979,,Q172579,
Q20311957,,Q172771,
Q20311957,,Q70972,Q45797
Q20311957,,Q172771,
Q20311957,,Q172771,Q420303
Q20311957,,Q172771,Q25287
Q20311957,,Q172771,Q25277
Q20311957,,Q172771,
Q20311957,,Q172771,
Q20311957,,Q172771,Q973740
Q20311957,,Q172771,
Q20311957,,Q172771,
Q20311957,,Q172771,Q40949
Q20311957,,Q172771,Q1538358
Q20311957,,Q172771,Q1012481
Q20311957,,Q172771,
Q20311957,,Q172771,Q1575611
Q20311957,,Q70972,Q80338
Q6639013,,Q145,
Q6639013,,Q145,
Q6639013,,Q35,
Q6639013,,Q145,
Q6639013,,Q30,Q1516195
Q6639013,,Q145,
Q6639013,,Q188712,Q35581
Q6639013,,Q30,Q80389
Q6639013,,Q188712,Q1203741
Q6639013,,Q20,Q97
Q6639013,,Q155,
Q6639013,,Q30,
Q6639013,,Q145,Q127892
Q6639013,,Q41304,
Q6639013,,Q145,Q62
Q6639013,,Q145,Q2141
Q6639013,Q7394908,Q408,Q4027435
Q6639013,,Q145,Q996581
Q6639013,,Q188712,
Q6639013,,Q142,
Q6639013,,Q172579,Q127892
Q6639013,Q3058360,Q142,Q3561
Q6639013,,Q30,Q5492
Q6639013,,Q34,Q1027830
Q6639013,,Q172579,
Q6639013,,Q145,Q4996547
Q6639013,,Q20,Q5413
Q6639013,,Q15180,Q656
Q6639013,,Q145,Q1138301
Q6639013,,Q188712,Q38610
Q6639013,,Q419,Q2704112
Q6639013,,Q29,Q1563
Q6639013,,Q145,Q3481712
Q6639013,,Q30,Q204577
Q6639013,,Q145,Q950908
Q6639013,,Q11220,Q7889620
Q6639013,,Q11220,Q7889620
Q6639013,,Q188712,
Q6639013,,Q34,Q545
Q6639013,,Q30,
Q6639013,,Q20,
Q6639013,,Q41,Q1346418
Q6639013,,Q145,Q34261
Q6639013,,Q188712,Q7792
Q6639013,,Q188712,
Q6639013,,Q188712,
Q6639013,,Q188712,
Q6639013,,Q188712,
Q6639013,,Q188712,
Q6639013,,Q188712,
Q6639013,,Q30,Q178579
Q6639013,,Q30,Q60
Q6639013,,Q30,
Q6639013,,Q41,Q34575
Q6639013,,Q145,Q2453949
Q6639013,,Q145,Q145
Q6639013,,Q34,Q15222049
Q6639013,,Q36,Q204412
Q6639013,,Q41304,
Q6639013,,Q145,Q3642194
Q6639013,,Q172579,Q134509
Q6639013,,Q172579,Q1223267
Q6639013,,Q145,Q127892
Q6639013,,Q45,
Q6639013,,Q30,Q62
Q6639013,,Q29,Q1563
Q6639013,,Q145,Q1370
Q6639013,,Q41,Q658437
Q6639013,,Q142,Q1471373
Q6639013,,Q188712,
Q6639013,,Q30,Q2567567
Q6639013,,Q20,
Q6639013,,Q20,
Q6639013,,Q142,
Q6639013,,Q172579,Q634481
Q6639013,,Q142,Q5783
Q6639013,,Q145,Q36405
Q6639013,,Q145,Q142010
Q6639013,,Q155,
Q6639013,,Q30,Q7230599
Q6639013,,Q41,Q87
Q6639013,,Q20,
Q6639013,Q7393161,Q41,Q821015
Q6639013,,Q30,Q1054325
Q6639013,,Q41304,
Q6639013,,Q30,Q49255
Q6639013,,Q55,Q2145
Q6639013,,Q30,Q5594696
Q6639013,,Q145,Q1761
Q6639013,,Q142,Q1761
Q6639013,,Q79,Q134509
Q6639013,,Q41304,Q38610
Q6639013,,Q41304,Q1761
Q6639013,,Q145,Q8851
Q6639013,,Q30,Q984834
Q6639013,,Q34,Q1761
Q6639013,,Q29,Q820469
Q6639013,,Q41,Q212029
Q6639013,,Q172579,
Q6639013,,Q188712,Q37660
Q6639013,,Q145,
Q6639013,,Q34,Q1693
Q6639013,,Q145,Q7850292
Q6639013,,Q188712,Q858061
Q6639013,,Q41304,
Q6639013,,Q29,Q8818
Q6639013,,Q30,Q5146514
Q6639013,,Q142,Q6081504
Q6639013,,Q41304,Q201694
Q6639013,,Q34,Q2443421
Q6639013,,Q33,
Q6639013,,Q145,
Q6639013,Q3595862,Q188712,Q35581
Q6639013,,Q172579,Q87
Q6639013,,Q145,Q36433
Q6639013,,Q216173,Q145
Q6639013,,Q29,Q184594
Q6639013,,Q145,Q1352711
Q6639013,,Q20,Q127892
Q6639013,,Q41304,Q972113
Q6639013,,Q145,Q38610
Q6639013,,Q41304,Q41735
Q6639013,,Q188712,Q233808
Q6639013,,Q145,Q7304393
Q6639013,Q468032,Q30,Q335017
Q6639013,,Q13426199,
Q6639013,,Q20,Q502632
Q6639013,,Q172579,Q990130
Q6639013,,Q41,Q212686
Q6639013,,Q145,Q643081
Q6639013,,Q142,Q1019
Q6639013,,Q145,Q1239
Q6639013,,Q155,Q3783
Q6639013,,Q145,Q3349
Q6639013,,Q188712,
Q6639013,,Q41304,
Q6639013,,Q28,Q127892
Q6639013,,Q20,Q8818
Q6639013,,Q41,Q35827
Q6639013,,Q188712,
Q6639013,,Q29,Q79875
Q6639013,,Q145,Q2979590
Q6639013,,Q188712,
Q6639013,,Q188712,Q10084
Q6639013,,Q20,Q100166
Q6639013,,Q30,Q2017684
Q6639013,,Q55,Q287860
Q6639013,,Q145,Q33986
Q6639013,,Q41,
Q6639013,,Q414,Q414
Q6639013,,Q30,Q5492
Q6639013,,Q20,Q127892
Q52457385,,Q174193,Q604978
Q52457385,,Q174193,
Q52457385,,Q174193,
Q52457385,,Q174193,Q185111
Q52456746,,Q174193,Q1693
Q52456746,,Q174193,Q1860233
Q52456746,,Q174193,
Q52456746,,Q174193,
Q6638924,,Q172771,Q2066376
Q6638924,,Q172771,Q15682
Q6638924,,Q215530,Q12193
Q6638924,,Q215530,Q5077
Q6638924,,Q170072,
Q6638924,,Q172771,Q26881
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q170072,Q26881
Q6638924,,Q34,Q25410
Q6638924,,Q172771,Q210223
Q6638924,,Q172771,
Q6638924,,Q29,
Q6638924,,Q172771,
Q6638924,,Q29,
Q6638924,,Q172771,
Q6638924,,Q70972,Q15682
Q6638924,,Q172771,Q237253
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,Q1463998
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,Q34370
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,Q143762
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q215530,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q172771,
Q6638924,,Q393,Q727
Q6638924,,Q172771,Q12191
Q6638924,,Q172771,
Q6638924,,Q393,
Q6638924,,Q172771,Q1792
Q23640661,,Q172771,Q216939
Q23640661,,Q172771,Q925424
Q23640661,,Q172771,Q100166
Q23640661,,Q172771,
Q23640661,,Q172771,
Q23640661,,Q172771,
Q23640661,,Q172771,
Q23640661,,Q172771,
Q23640661,,Q172771,Q174731
Q23640661,,Q172771,
Q23640661,,Q172771,
Q23640661,,Q70972,Q545
Q23640661,,Q172771,Q545
Q23640661,,Q172771,
Q23640661,,Q172771,
Q23640661,,Q215530,
Q23640661,,Q215530,
Q23640661,,Q172771,
Q23640661,,Q45,Q1055
Q23640661,,Q172771,Q420303
Q18085858,,Q142,
Q18085858,,Q174193,Q5785
Q6639156,,Q7318,Q209423
Q6639156,,Q30,Q14970
Q6639156,,Q20,Q3199016
Q23640648,,Q172771,Q304218
Q23640648,,Q172771,
Q23640648,,Q172771,
Q23640648,,Q29,Q485329
Q23640648,,Q161885,Q3370771
Q23640648,,Q170072,
Q23640648,,Q172771,Q23148
Q23640648,,Q1055,
Q23640648,,Q170072,
Q23640648,,Q170072,Q573788
Q23640648,,Q1792,
Q23640648,,Q172771,
Q23640648,,Q1055,Q597734
Q23640648,,Q172771,
Q23640648,,Q172771,Q1391
Q23640648,,Q1055,Q36433
Q23640648,,Q215530,
Q23640648,,Q170072,Q597
Q23640648,,Q172771,
Q23640648,,Q172771,
Q23640648,,Q172771,Q9679
Q23640648,,Q172771,
Q23640648,,Q170072,Q1693
Q23640648,,Q172771,
Q52457204,,Q174193,Q18569
Q52457204,,Q34266,Q164079
Q52457204,,Q30,
Q52457204,,Q174193,Q1377930
Q52457204,,Q174193,Q244
Q52457204,,Q174193,Q242
Q52457204,,Q174193,Q1314643
Q52457204,,Q174193,Q973740
Q52457204,,Q174193,Q1348913
Q52457204,,Q30,Q100
Q52457398,,Q174193,
Q52457398,,Q174193,
Q52457398,,Q174193,
Q52457398,,Q15864,
Q52457398,,Q704288,Q21018
Q52457398,,Q174193,
Q52457398,,Q34,Q26937
Q52457398,,Q174193,Q23240
Q52457398,,Q1055,Q1622
Q52457398,,Q174193,Q133315
Q52457398,,Q174193,Q1471
Q52457398,,Q174193,Q101254
Q52457398,,Q174193,
Q52457398,,Q174193,
Q52457398,,Q174193,
Q52457434,,Q20,
Q52457434,,Q142,
Q52457434,,Q174193,Q573788
Q52457434,,Q180393,
Q52457434,,Q174193,
Q52457434,,Q174193,Q202539
Q52457434,,Q174193,Q962
Q52457434,,Q174193,Q1336
Q52457434,,Q30,Q178193
Q52457434,,Q174193,Q1348913
Q52456984,,Q15864,Q9980
Q52456984,,Q174193,Q3395428
Q52456984,,Q174193,Q2467
Q52456984,,Q174193,
Q52456984,,Q174193,
Q52456984,,Q174193,
Q52456984,,Q174193,Q244
Q52456984,,Q174193,Q210223
Q52456984,,Q174193,
Q52456984,,Q174193,Q1693
Q52456984,,Q174193,Q3401534
Q52456984,,Q174193,Q1761
Q52456984,,Q174193,Q806551
Q52456984,,,Q704288
Q52456984,,Q142,
Q52456984,,Q1055,Q3107
Q52456984,,Q174193,
Q52456984,,Q174193,
Q52456984,,Q174193,
Q52456984,,Q174193,Q204577
Q52456984,,Q174193,
Q52456984,,Q174193,
Q6639281,,Q34,
Q6639281,,Q172771,Q3308902
Q6639281,,Q174193,
Q6639281,,Q174193,Q38610
Q6639281,,Q174193,Q156649
Q6639281,,Q174193,Q156649
Q6639281,,Q174193,Q156649
Q6639281,,Q174193,Q156649
Q6639281,,Q174193,Q156649
Q6639281,,Q174193,Q156649
Q6639281,,Q174193,Q156649
Q6639281,,Q174193,Q156649
Q6639281,,Q174193,Q156649
Q6639017,,Q211,Q9966
Q6639017,,Q34,
Q6639017,,Q188712,Q249996
Q6639017,,Q188712,Q483146
Q6639017,,Q41304,Q951302
Q6639017,,Q188712,
Q6639017,,Q188712,Q38234
Q6639017,,Q41,
Q6639017,,Q188712,
Q6639017,,Q41304,Q47048
Q6639017,,Q30,Q273014
Q6639017,,Q145,Q571652
Q6639017,,Q41,Q182873
Q6639017,,Q31,Q34640
Q6639017,,Q188712,
Q6639017,,Q145,Q127892
Q6639017,,Q30,Q5190309
Q6639017,,Q41304,Q4732659
Q6639017,Q7394466,Q145,Q680596
Q6639017,,Q145,Q38610
Q6639017,,Q216173,
Q6639017,,Q188712,Q18097
Q6639017,,Q20,
Q6639017,,Q188712,Q629238
Q6639017,,Q145,Q980084
Q6639017,,Q20,Q40410
Q6639017,,Q34,
Q6639017,,Q41,
Q6639017,,Q145,Q318678
Q6639017,,Q41,
Q6639017,,Q155,Q168376
Q6639017,,Q145,
Q6639017,,Q172579,Q1693
Q6639017,,Q145,Q6977903
Q6639017,,Q41,Q6010478
Q6639017,,Q30,Q7230599
Q6639017,,Q20,Q109036
Q6639017,,Q145,Q334738
Q6639017,,Q191,
Q6639017,,Q41,Q34575
Q6639017,,Q20,Q11997112
Q6639017,,Q172579,Q50631
Q6639017,,Q145,
Q6639017,,Q188712,Q2098260
Q6639017,,Q145,Q165383
Q6639017,,Q145,
Q6639017,,Q30,Q824
Q6639017,,Q145,
Q6639017,,Q145,Q172579
Q6639017,,Q145,Q384721
Q6639017,,Q145,Q509682
Q6639017,,Q41,
Q6639017,,Q145,Q921984
Q6639017,,Q188712,
Q6639017,,Q298,
Q6639017,,Q35,Q1122196
Q6639017,,Q55,Q698931
Q6639017,,Q145,Q3567407
Q6639017,,Q29,Q668795
Q6639017,,Q145,Q127892
Q6639017,,Q33,Q131716
Q6639017,,Q33,
Q6639017,,Q20,
Q6639017,,Q145,Q372090
Q6639017,,Q41,Q97
Q6639017,Q6720131,Q188712,Q38234
Q6639017,,Q29,Q8818
Q6639017,,Q191077,Q913277
Q6639017,Q703586,Q41304,Q60
Q6639017,,Q30,Q2251
Q6639017,Q24887233,Q145,Q81882
Q6639017,,Q188712,Q2937063
Q6639017,,Q188712,
Q6639017,,Q55,Q908184
Q6639017,,Q188712,
Q6639017,,Q145,Q9679
Q6639017,,Q34,
Q6639017,,Q188712,
Q6639017,,Q188712,Q10905515
Q6639017,,Q30,Q34404
Q6639017,,Q31,Q12892
Q6639017,,Q414,Q1866586
Q6639017,,Q55,Q134514
Q6639017,,Q145,Q120755
Q6639017,,Q20,Q490462
Q6639017,,Q172579,
Q6639017,,Q298,
Q6639017,,Q142,Q87
Q6639017,,Q30,Q5265800
Q6639017,,Q188712,Q59100
Q6639017,,Q188712,
Q6639017,,Q188712,
Q6639017,,Q30,
Q6639017,,Q43,Q4918
Q6639017,,Q188712,Q334
Q6639017,,Q41,
Q6639017,,Q145,Q5050161
Q6639017,,Q45,Q5831
Q6639017,,Q145,Q220843
Q6639017,,Q188712,Q18097
Q6639017,,Q188712,Q35581
Q6639017,Q5631416,Q145,Q1778301
Q6639017,,Q145,Q216083
Q6639017,,Q145,Q1938772
Q6639017,,Q41,
Q6639017,,Q145,
Q52457974,,Q142,Q38684
Q52457974,,Q174193,
Q52457974,,Q142,Q1239
Q52457974,,Q174193,Q23082
Q52457974,,Q174193,Q23082
Q52457974,,Q174193,Q4181484
Q52457974,,Q174193,Q97
Q52457974,,Q174193,Q60
Q52457974,,Q174193,
Q52457974,,Q20,Q34266
Q17089612,,Q41,Q36704
Q17089612,,Q33,Q666502
Q17089612,,Q41,
Q17089612,,Q35,Q57919
Q17089612,,Q191,Q690062
Q17089612,,Q20,Q13473849
Q17089612,,Q20,Q14305
Q17089612,,Q145,Q2467
Q17089612,,Q30,Q422487
Q17089612,,Q145,Q167668
Q17089612,,Q7318,Q110011
Q17089612,,Q145,Q705705
Q17089612,,Q145,Q1247390
Q17089612,,Q20,Q3357180
Q17089612,,Q20,Q26793
Q17089612,,Q35,Q1255278
Q17089612,,Q145,Q134514
Q17089612,,Q145,Q384721
Q17089612,,Q188712,Q10905515
Q17089612,,Q33,Q4197
Q17089612,,Q20,Q727464
Q17089612,,Q30,
Q17089612,,Q188712,Q490697
Q17089612,,Q7318,Q8826
Q17089612,,Q41,Q189929
Q17089612,,Q34,Q1784816
Q17089612,,Q7318,
Q17089612,,Q7573286,Q10859
Q17089612,,Q145,Q8818
Q17089612,,Q191077,Q4085
Q17089612,,Q16,Q3308902
Q17089612,,Q145,
Q17089612,Q23584677,Q31,Q35827
Q17089612,,Q20,Q1770
Q17089612,,Q20,Q1420866
Q17089612,,Q7318,
Q6639141,,Q172771,Q172771
Q6639141,,Q796754,Q362
Q6639141,,Q2528358,
Q6639141,,Q15180,
Q6639141,,Q4628,Q623557
Q6639141,Q25171348,Q7318,Q1630695
Q6639141,,Q7318,
Q52457746,,Q30,Q60
Q52457746,,Q174193,
Q52457746,,Q174193,Q1109500
Q52457746,,Q174193,Q1335
Q52457746,,Q174193,Q19686
Q52457746,,Q174193,Q190002
Q52457746,,Q174193,Q1773
